asset_id,timestamp,temperature_c,vibration_mm_s,partial_discharge_pc,oil_quality_index,label_failure_within_14d
FDR-010,2026-06-27T08:00:00,46.5,2.05,16.5,85.5,0
FDR-010,2026-06-28T08:00:00,48.3,2.87,15.0,86.5,0
FDR-010,2026-06-29T08:00:00,48.2,2.37,15.5,85.1,0
FDR-010,2026-06-30T08:00:00,54.2,2.86,19.0,86.2,0
FDR-010,2026-07-01T08:00:00,49.3,2.57,21.4,87.8,0
FDR-010,2026-07-02T08:00:00,50.8,2.84,13.8,85.0,0
FDR-010,2026-07-03T08:00:00,54.6,2.73,17.3,89.1,0
FDR-010,2026-07-04T08:00:00,49.7,2.68,17.3,87.2,0
FDR-010,2026-07-05T08:00:00,50.1,2.58,20.2,84.5,0
FDR-010,2026-07-06T08:00:00,52.6,2.75,10.2,86.9,0
FDR-010,2026-07-07T08:00:00,47.2,2.64,18.2,84.6,0
FDR-010,2026-07-08T08:00:00,46.7,2.55,14.4,85.9,0
FDR-010,2026-07-09T08:00:00,51.9,2.67,10.1,87.8,0
FDR-010,2026-07-10T08:00:00,44.7,2.41,16.9,84.1,0
FDR-010,2026-07-11T08:00:00,46.9,2.25,13.0,89.6,0
FDR-010,2026-07-12T08:00:00,46.7,2.72,13.9,84.0,0
FDR-010,2026-07-13T08:00:00,47.1,2.08,15.5,87.0,0
FDR-010,2026-07-14T08:00:00,55.2,2.17,8.1,86.8,0
FDR-010,2026-07-15T08:00:00,52.8,3.03,8.8,88.6,0
FDR-010,2026-07-16T08:00:00,51.6,3.36,13.8,88.4,0
FDR-010,2026-07-17T08:00:00,49.5,3.42,12.9,82.6,0
FDR-010,2026-07-18T08:00:00,51.9,3.01,18.3,85.5,0
FDR-010,2026-07-19T08:00:00,52.4,2.55,18.5,87.7,0
FDR-010,2026-07-20T08:00:00,49.7,2.94,14.4,88.0,0
FDR-010,2026-07-21T08:00:00,50.1,2.59,12.8,82.5,0
FDR-010,2026-07-22T08:00:00,47.6,3.01,16.3,84.0,0
FDR-010,2026-07-23T08:00:00,52.7,2.57,16.8,84.7,0
FDR-010,2026-07-24T08:00:00,51.2,2.09,17.9,86.7,0
FDR-010,2026-07-25T08:00:00,51.6,3.53,18.0,88.5,0
FDR-010,2026-07-26T08:00:00,52.2,2.35,15.8,85.7,0
FDR-010,2026-07-27T08:00:00,50.2,3.03,13.5,86.1,0
FDR-010,2026-07-28T08:00:00,51.6,1.96,16.1,87.2,0
FDR-010,2026-07-29T08:00:00,51.4,2.66,13.5,84.4,0
FDR-010,2026-07-30T08:00:00,49.3,1.84,16.1,83.0,0
FDR-010,2026-07-31T08:00:00,49.9,1.72,12.5,86.7,0
FDR-010,2026-08-01T08:00:00,51.5,2.57,15.2,82.2,0
FDR-010,2026-08-02T08:00:00,53.8,2.39,14.6,86.5,0
FDR-010,2026-08-03T08:00:00,43.3,3.12,13.4,86.7,0
FDR-010,2026-08-04T08:00:00,50.2,2.31,18.4,83.2,0
FDR-010,2026-08-05T08:00:00,52.1,2.34,16.0,87.4,0
FDR-010,2026-08-06T08:00:00,53.3,2.78,12.7,85.1,0
FDR-010,2026-08-07T08:00:00,52.2,3.04,15.9,85.2,0
FDR-010,2026-08-08T08:00:00,51.9,2.92,15.9,87.4,0
FDR-010,2026-08-09T08:00:00,50.0,2.92,13.4,85.8,0
FDR-010,2026-08-10T08:00:00,52.9,2.02,13.7,86.2,0
FDR-010,2026-08-11T08:00:00,51.7,2.89,7.5,82.3,0
FDR-010,2026-08-12T08:00:00,54.2,2.85,20.3,85.4,0
FDR-010,2026-08-13T08:00:00,54.8,3.45,7.6,82.3,0
FDR-010,2026-08-14T08:00:00,49.7,1.99,19.0,85.1,0
FDR-010,2026-08-15T08:00:00,49.1,3.05,16.4,84.5,0
FDR-010,2026-08-16T08:00:00,53.3,2.19,12.4,88.0,0
FDR-010,2026-08-17T08:00:00,48.7,2.36,13.1,84.5,0
FDR-010,2026-08-18T08:00:00,43.6,1.93,14.9,88.4,0
FDR-010,2026-08-19T08:00:00,53.3,2.35,14.1,82.3,0
FDR-010,2026-08-20T08:00:00,50.4,2.46,12.7,86.8,0
FDR-010,2026-08-21T08:00:00,52.4,2.78,21.1,86.7,0
FDR-010,2026-08-22T08:00:00,45.3,2.0,14.3,83.8,0
FDR-010,2026-08-23T08:00:00,50.5,3.12,14.7,83.2,0
FDR-010,2026-08-24T08:00:00,55.5,2.47,14.3,86.1,0
FDR-010,2026-08-25T08:00:00,52.8,2.26,14.6,88.1,0
FDR-010,2026-08-26T08:00:00,54.9,2.23,14.5,88.7,0
FDR-010,2026-08-27T08:00:00,50.4,2.02,12.5,86.8,0
FDR-010,2026-08-28T08:00:00,50.9,2.57,15.2,85.1,0
FDR-010,2026-08-29T08:00:00,52.7,3.09,15.7,86.7,0
FDR-010,2026-08-30T08:00:00,54.6,2.85,17.9,81.6,0
FDR-010,2026-08-31T08:00:00,51.3,2.72,14.1,83.9,0
FDR-010,2026-09-01T08:00:00,50.8,2.26,15.5,87.0,0
FDR-010,2026-09-02T08:00:00,50.5,2.98,12.9,84.4,0
FDR-010,2026-09-03T08:00:00,51.5,2.4,17.4,85.3,0
FDR-010,2026-09-04T08:00:00,52.8,2.93,9.6,85.5,0
FDR-010,2026-09-05T08:00:00,51.6,1.82,14.6,85.2,0
FDR-010,2026-09-06T08:00:00,46.9,3.09,14.8,81.1,0
FDR-010,2026-09-07T08:00:00,49.8,2.43,14.1,84.1,0
FDR-010,2026-09-08T08:00:00,48.0,2.65,11.6,87.6,0
FDR-010,2026-09-09T08:00:00,52.7,2.65,12.8,85.8,0
FDR-010,2026-09-10T08:00:00,51.4,2.61,9.6,85.6,0
FDR-010,2026-09-11T08:00:00,44.4,2.6,21.9,83.7,0
FDR-010,2026-09-12T08:00:00,48.8,2.89,11.9,83.6,0
FDR-011,2026-06-15T08:00:00,54.7,2.39,19.7,88.5,0
FDR-011,2026-06-16T08:00:00,53.6,2.23,14.9,90.0,0
FDR-011,2026-06-17T08:00:00,59.5,2.0,13.6,89.3,0
FDR-011,2026-06-18T08:00:00,53.7,1.76,13.1,85.7,0
FDR-011,2026-06-19T08:00:00,55.2,2.04,22.4,90.2,0
FDR-011,2026-06-20T08:00:00,52.3,1.89,15.7,86.7,0
FDR-011,2026-06-21T08:00:00,55.2,2.77,16.1,88.0,0
FDR-011,2026-06-22T08:00:00,49.5,1.74,17.3,89.1,0
FDR-011,2026-06-23T08:00:00,56.0,1.76,19.7,88.4,0
FDR-011,2026-06-24T08:00:00,49.9,1.89,15.1,89.3,0
FDR-011,2026-06-25T08:00:00,50.4,2.68,17.0,91.1,0
FDR-011,2026-06-26T08:00:00,59.7,2.22,15.1,90.6,0
FDR-011,2026-06-27T08:00:00,50.2,2.76,16.9,88.5,0
FDR-011,2026-06-28T08:00:00,52.0,1.81,16.1,90.3,0
FDR-011,2026-06-29T08:00:00,55.4,1.41,15.0,90.4,0
FDR-011,2026-06-30T08:00:00,60.9,2.27,18.2,89.4,0
FDR-011,2026-07-01T08:00:00,54.2,1.87,14.3,86.7,0
FDR-011,2026-07-02T08:00:00,56.8,2.67,16.5,88.1,0
FDR-011,2026-07-03T08:00:00,58.4,3.22,11.8,90.5,0
FDR-011,2026-07-04T08:00:00,55.8,2.46,19.1,92.5,0
FDR-011,2026-07-05T08:00:00,55.0,3.19,13.5,90.9,0
FDR-011,2026-07-06T08:00:00,51.1,1.77,18.3,90.8,0
FDR-011,2026-07-07T08:00:00,53.7,2.56,14.9,91.6,0
FDR-011,2026-07-08T08:00:00,51.0,2.42,17.9,89.8,0
FDR-011,2026-07-09T08:00:00,55.4,2.29,9.3,86.5,0
FDR-011,2026-07-10T08:00:00,58.4,2.61,21.1,89.5,0
FDR-011,2026-07-11T08:00:00,60.5,2.28,20.1,88.5,0
FDR-011,2026-07-12T08:00:00,53.8,2.7,12.7,92.5,0
FDR-011,2026-07-13T08:00:00,60.9,2.33,21.2,88.3,0
FDR-011,2026-07-14T08:00:00,54.7,2.43,15.4,90.8,0
FDR-011,2026-07-15T08:00:00,58.1,2.59,15.5,86.4,0
FDR-011,2026-07-16T08:00:00,56.7,2.19,12.2,87.0,0
FDR-011,2026-07-17T08:00:00,54.6,2.94,18.2,87.6,0
FDR-011,2026-07-18T08:00:00,52.2,1.94,14.0,89.7,0
FDR-011,2026-07-19T08:00:00,58.7,3.42,22.3,88.4,0
FDR-011,2026-07-20T08:00:00,58.2,2.37,22.3,90.4,0
FDR-011,2026-07-21T08:00:00,53.9,2.72,14.7,88.1,0
FDR-011,2026-07-22T08:00:00,54.5,2.23,10.8,91.4,0
FDR-011,2026-07-23T08:00:00,63.4,1.84,21.1,86.0,0
FDR-011,2026-07-24T08:00:00,55.2,2.0,17.6,90.4,0
FDR-011,2026-07-25T08:00:00,51.5,2.27,19.3,87.5,0
FDR-011,2026-07-26T08:00:00,59.1,2.85,15.6,92.2,0
FDR-011,2026-07-27T08:00:00,49.6,2.09,18.7,91.3,0
FDR-011,2026-07-28T08:00:00,58.7,2.73,17.2,90.8,0
FDR-011,2026-07-29T08:00:00,55.5,1.75,19.8,90.5,0
FDR-011,2026-07-30T08:00:00,55.0,2.1,22.9,87.5,0
FDR-011,2026-07-31T08:00:00,55.6,2.05,16.9,91.7,0
FDR-011,2026-08-01T08:00:00,56.6,2.21,19.5,91.3,0
FDR-011,2026-08-02T08:00:00,55.2,2.16,14.9,85.6,0
FDR-011,2026-08-03T08:00:00,60.1,2.05,13.6,87.7,0
FDR-011,2026-08-04T08:00:00,52.0,2.78,16.8,87.4,0
FDR-011,2026-08-05T08:00:00,53.0,1.93,20.4,86.5,0
FDR-011,2026-08-06T08:00:00,55.7,2.53,18.2,89.9,0
FDR-011,2026-08-07T08:00:00,55.0,1.39,17.0,88.4,0
FDR-011,2026-08-08T08:00:00,51.4,2.91,20.8,88.7,0
FDR-011,2026-08-09T08:00:00,56.5,2.34,11.4,88.5,0
FDR-011,2026-08-10T08:00:00,58.0,2.29,14.1,91.7,0
FDR-011,2026-08-11T08:00:00,56.5,1.87,15.3,88.6,0
FDR-011,2026-08-12T08:00:00,52.5,2.64,15.4,89.7,0
FDR-011,2026-08-13T08:00:00,60.8,2.07,13.7,89.4,0
FDR-011,2026-08-14T08:00:00,54.1,2.2,14.3,86.3,0
FDR-011,2026-08-15T08:00:00,54.2,1.82,13.7,95.1,0
FDR-011,2026-08-16T08:00:00,62.7,3.28,16.1,87.2,0
FDR-011,2026-08-17T08:00:00,57.1,1.92,16.2,87.5,0
FDR-011,2026-08-18T08:00:00,58.1,2.29,18.0,88.2,0
FDR-011,2026-08-19T08:00:00,54.8,1.61,16.8,88.8,0
FDR-011,2026-08-20T08:00:00,56.7,2.15,14.1,89.6,0
FDR-011,2026-08-21T08:00:00,59.8,2.28,22.4,84.4,0
FDR-011,2026-08-22T08:00:00,52.8,2.23,13.1,83.9,0
FDR-011,2026-08-23T08:00:00,55.6,1.94,14.6,89.1,0
FDR-011,2026-08-24T08:00:00,54.8,2.08,18.9,87.8,0
FDR-011,2026-08-25T08:00:00,58.8,2.82,12.3,87.7,0
FDR-011,2026-08-26T08:00:00,58.2,1.82,15.3,89.7,0
FDR-011,2026-08-27T08:00:00,58.4,2.8,16.6,90.5,0
FDR-011,2026-08-28T08:00:00,56.4,2.98,17.0,89.1,0
FDR-011,2026-08-29T08:00:00,54.8,1.82,13.2,84.0,0
FDR-011,2026-08-30T08:00:00,59.8,3.12,11.9,91.1,0
FDR-011,2026-08-31T08:00:00,56.6,2.25,18.9,89.2,0
FDR-011,2026-09-01T08:00:00,63.4,2.7,14.7,87.2,0
FDR-011,2026-09-02T08:00:00,59.5,2.23,16.4,89.7,0
FDR-011,2026-09-03T08:00:00,55.6,2.8,14.2,84.8,0
FDR-011,2026-09-04T08:00:00,53.7,2.02,15.1,86.1,0
FDR-011,2026-09-05T08:00:00,52.6,1.75,19.9,87.2,0
FDR-011,2026-09-06T08:00:00,54.7,2.91,16.0,90.2,0
FDR-011,2026-09-07T08:00:00,58.4,2.56,15.3,87.3,0
FDR-011,2026-09-08T08:00:00,59.3,2.41,14.9,88.7,0
FDR-011,2026-09-09T08:00:00,55.3,1.62,18.5,91.5,0
FDR-011,2026-09-10T08:00:00,53.4,2.0,15.8,89.0,0
FDR-011,2026-09-11T08:00:00,61.5,2.67,17.6,88.2,0
FDR-011,2026-09-12T08:00:00,55.6,2.26,13.6,88.5,0
FDR-012,2026-06-15T08:00:00,61.2,1.62,8.4,82.4,0
FDR-012,2026-06-16T08:00:00,58.7,1.36,15.9,85.1,0
FDR-012,2026-06-17T08:00:00,66.2,1.86,14.1,85.2,0
FDR-012,2026-06-18T08:00:00,61.5,2.51,12.9,81.8,0
FDR-012,2026-06-19T08:00:00,61.3,2.24,14.4,84.9,0
FDR-012,2026-06-20T08:00:00,60.4,1.96,15.9,82.5,0
FDR-012,2026-06-21T08:00:00,57.5,2.42,6.0,85.0,0
FDR-012,2026-06-22T08:00:00,62.5,2.05,15.8,82.0,0
FDR-012,2026-06-23T08:00:00,60.8,1.47,8.7,83.6,0
FDR-012,2026-06-24T08:00:00,58.7,1.59,15.2,82.6,0
FDR-012,2026-06-25T08:00:00,57.9,1.98,16.9,84.9,0
FDR-012,2026-06-26T08:00:00,60.1,2.3,10.6,86.4,0
FDR-012,2026-06-27T08:00:00,63.8,1.9,13.0,84.6,0
FDR-012,2026-06-28T08:00:00,62.8,2.45,14.4,83.4,0
FDR-012,2026-06-29T08:00:00,55.1,2.63,11.4,83.2,0
FDR-012,2026-06-30T08:00:00,59.8,2.47,11.1,80.4,0
FDR-012,2026-07-01T08:00:00,64.3,2.32,17.0,82.7,0
FDR-012,2026-07-02T08:00:00,60.9,2.41,9.3,79.7,0
FDR-012,2026-07-03T08:00:00,57.4,1.79,17.7,87.9,0
FDR-012,2026-07-04T08:00:00,59.3,2.08,11.4,82.3,0
FDR-012,2026-07-05T08:00:00,60.9,2.18,11.3,82.5,0
FDR-012,2026-07-06T08:00:00,58.1,1.75,11.2,84.1,0
FDR-012,2026-07-07T08:00:00,61.4,1.84,15.3,82.9,0
FDR-012,2026-07-08T08:00:00,62.8,1.97,17.8,85.6,0
FDR-012,2026-07-09T08:00:00,62.1,2.62,10.4,86.2,0
FDR-012,2026-07-10T08:00:00,56.2,2.08,10.5,78.9,0
FDR-012,2026-07-11T08:00:00,56.0,1.87,13.8,82.0,0
FDR-012,2026-07-12T08:00:00,62.7,1.91,9.6,85.5,0
FDR-012,2026-07-13T08:00:00,63.5,1.95,7.5,80.6,0
FDR-012,2026-07-14T08:00:00,58.4,2.08,16.0,82.9,0
FDR-012,2026-07-15T08:00:00,60.8,2.22,8.8,85.0,0
FDR-012,2026-07-16T08:00:00,64.5,2.26,17.0,82.3,0
FDR-012,2026-07-17T08:00:00,59.9,2.59,11.9,81.5,0
FDR-012,2026-07-18T08:00:00,65.3,1.98,10.0,82.7,0
FDR-012,2026-07-19T08:00:00,53.5,2.46,16.4,80.3,0
FDR-012,2026-07-20T08:00:00,57.9,2.79,15.3,82.1,0
FDR-012,2026-07-21T08:00:00,59.4,2.21,16.6,84.3,0
FDR-012,2026-07-22T08:00:00,61.6,1.96,17.0,83.9,0
FDR-012,2026-07-23T08:00:00,56.6,1.89,17.8,79.1,0
FDR-012,2026-07-24T08:00:00,56.7,2.26,12.0,80.5,0
FDR-012,2026-07-25T08:00:00,49.4,1.91,15.9,80.8,0
FDR-012,2026-07-26T08:00:00,56.5,2.36,16.6,81.0,0
FDR-012,2026-07-27T08:00:00,58.9,1.44,12.4,81.3,0
FDR-012,2026-07-28T08:00:00,59.4,1.07,15.1,79.1,0
FDR-012,2026-07-29T08:00:00,55.9,1.95,6.3,79.5,0
FDR-012,2026-07-30T08:00:00,57.1,1.31,10.3,82.5,0
FDR-012,2026-07-31T08:00:00,65.0,2.39,5.0,82.3,0
FDR-012,2026-08-01T08:00:00,57.3,2.23,11.3,83.5,0
FDR-012,2026-08-02T08:00:00,61.9,1.89,7.4,81.9,0
FDR-012,2026-08-03T08:00:00,61.8,2.27,11.8,84.1,0
FDR-012,2026-08-04T08:00:00,59.6,1.53,12.9,84.4,0
FDR-012,2026-08-05T08:00:00,63.8,1.81,12.7,82.3,0
FDR-012,2026-08-06T08:00:00,55.9,2.17,9.6,82.9,0
FDR-012,2026-08-07T08:00:00,57.9,1.81,12.2,82.9,0
FDR-012,2026-08-08T08:00:00,61.4,1.88,11.5,83.5,0
FDR-012,2026-08-09T08:00:00,58.7,2.05,10.6,82.7,0
FDR-012,2026-08-10T08:00:00,62.4,2.37,14.8,85.2,0
FDR-012,2026-08-11T08:00:00,60.4,2.44,11.4,84.8,0
FDR-012,2026-08-12T08:00:00,62.2,2.71,14.9,84.1,0
FDR-012,2026-08-13T08:00:00,60.9,1.84,10.4,84.5,0
FDR-012,2026-08-14T08:00:00,56.1,2.67,13.0,84.0,0
FDR-012,2026-08-15T08:00:00,62.8,2.15,12.1,78.5,0
FDR-012,2026-08-16T08:00:00,61.0,2.27,8.0,83.1,0
FDR-012,2026-08-17T08:00:00,59.6,2.46,7.3,81.6,0
FDR-012,2026-08-18T08:00:00,59.3,1.7,12.9,78.6,0
FDR-012,2026-08-19T08:00:00,53.1,2.03,14.0,81.1,0
FDR-012,2026-08-20T08:00:00,61.0,2.17,14.1,82.9,0
FDR-012,2026-08-21T08:00:00,54.8,2.05,12.8,85.8,0
FDR-012,2026-08-22T08:00:00,55.4,2.96,12.1,80.6,0
FDR-012,2026-08-23T08:00:00,59.1,2.49,12.5,81.3,0
FDR-012,2026-08-24T08:00:00,62.0,2.44,12.4,86.2,0
FDR-012,2026-08-25T08:00:00,66.3,1.08,12.5,86.5,0
FDR-012,2026-08-26T08:00:00,61.4,2.64,14.1,79.9,0
FDR-012,2026-08-27T08:00:00,58.0,2.04,16.4,82.6,0
FDR-012,2026-08-28T08:00:00,58.5,1.83,12.9,83.2,0
FDR-012,2026-08-29T08:00:00,66.8,1.99,8.7,84.0,0
FDR-012,2026-08-30T08:00:00,60.7,2.12,10.2,83.7,0
FDR-012,2026-08-31T08:00:00,58.5,1.83,10.6,84.7,0
FDR-012,2026-09-01T08:00:00,55.6,2.01,11.6,84.2,0
FDR-012,2026-09-02T08:00:00,59.4,2.41,10.1,83.6,0
FDR-012,2026-09-03T08:00:00,60.7,2.08,17.1,83.8,0
FDR-012,2026-09-04T08:00:00,60.7,2.48,13.5,82.3,0
FDR-012,2026-09-05T08:00:00,62.8,2.94,10.7,84.0,0
FDR-012,2026-09-06T08:00:00,60.3,2.08,6.7,81.5,0
FDR-012,2026-09-07T08:00:00,57.5,2.62,9.0,85.4,0
FDR-012,2026-09-08T08:00:00,57.1,1.98,11.2,81.6,0
FDR-012,2026-09-09T08:00:00,55.2,2.6,15.7,85.2,0
FDR-012,2026-09-10T08:00:00,62.8,2.41,16.1,81.2,0
FDR-012,2026-09-11T08:00:00,61.6,2.63,13.4,82.4,0
FDR-012,2026-09-12T08:00:00,57.3,1.94,11.0,76.8,0
FDR-013,2026-06-15T08:00:00,54.9,3.03,19.7,89.4,0
FDR-013,2026-06-16T08:00:00,51.3,2.33,22.0,86.3,0
FDR-013,2026-06-17T08:00:00,60.2,1.82,20.4,87.7,0
FDR-013,2026-06-18T08:00:00,52.1,1.56,20.6,89.9,0
FDR-013,2026-06-19T08:00:00,56.7,2.23,21.8,89.4,0
FDR-013,2026-06-20T08:00:00,52.9,2.23,21.5,89.7,0
FDR-013,2026-06-21T08:00:00,54.7,1.83,17.6,87.0,0
FDR-013,2026-06-22T08:00:00,51.0,1.68,19.6,88.8,0
FDR-013,2026-06-23T08:00:00,53.5,2.03,18.4,87.0,0
FDR-013,2026-06-24T08:00:00,53.2,2.68,18.9,90.2,0
FDR-013,2026-06-25T08:00:00,51.4,1.65,18.6,86.9,0
FDR-013,2026-06-26T08:00:00,52.5,1.95,17.1,90.3,0
FDR-013,2026-06-27T08:00:00,52.5,1.94,18.2,89.5,0
FDR-013,2026-06-28T08:00:00,53.5,2.54,21.5,92.3,0
FDR-013,2026-06-29T08:00:00,55.6,2.28,18.9,86.2,0
FDR-013,2026-06-30T08:00:00,53.5,3.17,17.6,89.0,0
FDR-013,2026-07-01T08:00:00,51.1,2.87,16.9,89.6,0
FDR-013,2026-07-02T08:00:00,52.4,1.94,17.3,87.0,0
FDR-013,2026-07-03T08:00:00,51.4,2.2,23.0,90.3,0
FDR-013,2026-07-04T08:00:00,54.4,2.17,19.6,88.7,0
FDR-013,2026-07-05T08:00:00,57.1,2.34,23.0,88.5,0
FDR-013,2026-07-06T08:00:00,53.7,2.24,17.7,87.0,0
FDR-013,2026-07-07T08:00:00,50.0,1.76,15.3,87.1,0
FDR-013,2026-07-08T08:00:00,54.3,2.17,17.3,91.6,0
FDR-013,2026-07-09T08:00:00,55.2,1.8,19.0,90.2,0
FDR-013,2026-07-10T08:00:00,53.0,2.05,18.9,88.5,0
FDR-013,2026-07-11T08:00:00,54.2,2.66,19.1,88.0,0
FDR-013,2026-07-12T08:00:00,48.6,2.46,17.4,88.7,0
FDR-013,2026-07-13T08:00:00,54.4,2.64,14.6,90.7,0
FDR-013,2026-07-14T08:00:00,54.5,2.49,18.0,93.4,0
FDR-013,2026-07-15T08:00:00,54.8,2.39,13.0,88.5,0
FDR-013,2026-07-16T08:00:00,54.9,1.92,17.4,89.3,0
FDR-013,2026-07-17T08:00:00,55.8,1.82,17.2,88.5,0
FDR-013,2026-07-18T08:00:00,53.5,2.59,20.4,91.2,0
FDR-013,2026-07-19T08:00:00,61.2,2.51,19.2,88.8,0
FDR-013,2026-07-20T08:00:00,53.2,2.06,17.3,87.7,0
FDR-013,2026-07-21T08:00:00,49.6,2.49,16.1,89.4,0
FDR-013,2026-07-22T08:00:00,52.6,2.63,22.1,90.1,0
FDR-013,2026-07-23T08:00:00,52.4,2.28,18.4,88.2,0
FDR-013,2026-07-24T08:00:00,52.4,2.88,18.7,88.1,0
FDR-013,2026-07-25T08:00:00,54.0,2.38,16.3,89.5,0
FDR-013,2026-07-26T08:00:00,52.2,2.19,19.9,87.6,0
FDR-013,2026-07-27T08:00:00,57.6,1.93,19.2,89.8,0
FDR-013,2026-07-28T08:00:00,54.5,2.54,20.5,88.5,0
FDR-013,2026-07-29T08:00:00,52.3,2.29,23.8,86.9,0
FDR-013,2026-07-30T08:00:00,56.7,2.09,19.4,91.2,0
FDR-013,2026-07-31T08:00:00,49.8,2.07,20.4,91.4,0
FDR-013,2026-08-01T08:00:00,51.7,3.12,17.0,89.8,0
FDR-013,2026-08-02T08:00:00,58.2,2.37,24.7,85.7,0
FDR-013,2026-08-03T08:00:00,54.4,2.58,27.2,86.7,0
FDR-013,2026-08-04T08:00:00,57.6,3.29,19.7,87.8,0
FDR-013,2026-08-05T08:00:00,54.5,2.24,20.7,85.2,0
FDR-013,2026-08-06T08:00:00,49.3,2.59,22.7,85.0,0
FDR-013,2026-08-07T08:00:00,58.6,3.23,22.3,84.0,0
FDR-013,2026-08-08T08:00:00,53.4,3.73,21.4,83.1,0
FDR-013,2026-08-09T08:00:00,55.8,4.31,26.6,78.2,0
FDR-013,2026-08-10T08:00:00,56.5,4.18,26.4,76.8,1
FDR-013,2026-08-11T08:00:00,62.1,3.9,29.7,74.0,1
FDR-013,2026-08-12T08:00:00,58.0,4.3,35.0,69.5,1
FDR-013,2026-08-13T08:00:00,63.5,4.95,38.4,70.0,1
FDR-013,2026-08-14T08:00:00,57.8,4.9,41.4,67.1,1
FDR-013,2026-08-15T08:00:00,62.7,6.22,46.8,62.2,1
FDR-013,2026-08-16T08:00:00,66.9,6.11,50.4,58.4,1
FDR-013,2026-08-17T08:00:00,70.3,6.01,48.2,60.0,1
FDR-013,2026-08-18T08:00:00,74.3,7.19,48.8,56.9,1
FDR-013,2026-08-19T08:00:00,77.8,6.78,48.0,59.4,1
FDR-013,2026-08-20T08:00:00,70.2,6.65,55.8,52.5,1
FDR-013,2026-08-21T08:00:00,74.2,6.99,54.8,55.2,1
FDR-013,2026-08-22T08:00:00,66.9,6.72,55.8,55.0,1
FDR-013,2026-08-23T08:00:00,72.0,6.45,54.5,51.7,1
FDR-013,2026-08-24T08:00:00,71.1,7.62,58.7,48.0,0
FDR-013,2026-08-25T08:00:00,73.0,7.65,58.4,50.7,0
FDR-013,2026-08-26T08:00:00,73.5,6.95,63.5,51.3,0
FDR-013,2026-08-27T08:00:00,70.8,6.69,52.5,49.7,0
FDR-013,2026-08-28T08:00:00,76.5,7.2,57.0,49.0,0
FDR-013,2026-08-29T08:00:00,77.9,8.32,49.6,50.3,0
FDR-013,2026-08-30T08:00:00,74.9,7.62,56.2,50.0,0
FDR-013,2026-08-31T08:00:00,75.5,8.03,52.4,49.6,0
FDR-013,2026-09-01T08:00:00,74.8,7.01,56.1,53.6,0
FDR-013,2026-09-02T08:00:00,74.3,7.21,59.2,48.3,0
FDR-013,2026-09-03T08:00:00,73.9,7.6,61.4,52.3,0
FDR-013,2026-09-04T08:00:00,73.8,7.35,57.0,53.4,0
FDR-013,2026-09-05T08:00:00,77.1,7.64,57.9,49.3,0
FDR-013,2026-09-06T08:00:00,69.4,7.24,60.1,51.3,0
FDR-013,2026-09-07T08:00:00,77.3,7.35,52.9,49.6,0
FDR-013,2026-09-08T08:00:00,75.9,7.52,58.2,50.9,0
FDR-013,2026-09-09T08:00:00,71.9,7.68,56.2,51.8,0
FDR-013,2026-09-10T08:00:00,73.5,6.78,62.4,50.5,0
FDR-013,2026-09-11T08:00:00,76.0,7.66,57.7,50.1,0
FDR-013,2026-09-12T08:00:00,74.0,7.21,55.3,50.0,0
